Year,Sanctuary,Status,Site,Observer,Replicate,Depth,Time,Complexity,Algal.cover,Sample,Latitude,Longitude,Successful.count,Successful.length,Date,Location
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,1,1,12:00:00,3,2,2555,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,2,1,12:00:00,4,1,2556,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,3,1,12:00:00,4,1,2557,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,4,1,12:00:00,3,2,2558,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,5,1,12:00:00,3,3,2559,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,6,1,12:00:00,4,2,2560,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,7,1,12:00:00,4,2,2561,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,8,1,12:00:00,1,2,2562,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,9,1,12:00:00,1,1,2563,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,AnnAmE,10,1,12:00:00,4,1,2564,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,1,1,12:00:00,4,3,2565,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,2,1,12:00:00,3,2,2566,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,3,1,12:00:00,3,2,2567,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,4,1,12:00:00,4,1,2568,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,5,1,12:00:00,3,2,2569,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,6,1,12:00:00,4,2,2570,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,7,1,12:00:00,3,1,2571,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,8,1,12:00:00,1,1,2572,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,9,1,12:00:00,2,2,2573,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,THJ,10,1,12:00:00,4,1,2574,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,1,1,12:00:00,1,1,2575,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,2,1,12:00:00,3,0,2576,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,3,1,12:00:00,1,1,2577,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,4,1,12:00:00,3,0,2578,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,5,1,12:00:00,3,1,2579,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,6,1,12:00:00,1,1,2580,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,7,1,12:00:00,3,0,2581,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,8,1,12:00:00,2,1,2582,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,9,1,12:00:00,3,0,2583,-31.990553,115.505975,Yes,Yes,20190121,
2019,Armstrong Bay,No-take,Little Armstrong,HA,10,1,12:00:00,3,0,2584,-31.990553,115.505975,Yes,Yes,20190121,
2019,Parker Point,Fished,Parker Point,BS,1,1,12:00:00,3,3,2585,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,2,1,12:00:00,2,4,2586,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,3,1,12:00:00,3,4,2587,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,4,1,12:00:00,3,2,2588,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,5,1,12:00:00,3,3,2589,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,6,1,12:00:00,1,3,2590,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,7,1,12:00:00,3,3,2591,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,8,1,12:00:00,1,2,2592,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,9,1,12:00:00,3,4,2593,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,BS,10,1,12:00:00,3,2,2594,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,1,1,12:00:00,1,2,2595,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,2,1,12:00:00,0,3,2596,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,3,1,12:00:00,0,1,2597,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,4,1,12:00:00,4,3,2598,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,5,1,12:00:00,3,3,2599,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,6,1,12:00:00,4,3,2600,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,7,1,12:00:00,3,3,2601,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,8,1,12:00:00,3,3,2602,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,9,1,12:00:00,2,2,2603,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,LC,10,1,12:00:00,4,1,2604,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,1,1,12:00:00,2,2,2605,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,2,1,12:00:00,1,2,2606,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,3,1,12:00:00,1,1,2607,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,4,1,12:00:00,3,1,2608,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,5,1,12:00:00,2,1,2609,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,6,1,12:00:00,3,1,2610,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,7,1,12:00:00,2,1,2611,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,8,1,12:00:00,2,1,2612,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,9,1,12:00:00,3,1,2613,-32.024125,115.53062,Yes,Yes,20190123,
2019,Parker Point,Fished,Parker Point,SJR,10,1,12:00:00,2,2,2614,-32.024125,115.53062,Yes,Yes,20190123,
2019,Green Island,No-take,Mary Cove,BS,1,1,12:00:00,2,3,2615,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,2,1,12:00:00,1,3,2616,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,3,1,12:00:00,4,3,2617,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,4,1,12:00:00,1,3,2618,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,5,1,12:00:00,4,3,2619,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,6,1,12:00:00,2,3,2620,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,7,1,12:00:00,3,3,2621,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,8,1,12:00:00,3,3,2622,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,9,1,12:00:00,4,1,2623,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,BS,10,1,12:00:00,2,1,2624,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,1,1,12:00:00,3,2,2625,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,2,1,12:00:00,3,2,2626,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,3,1,12:00:00,3,2,2627,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,4,1,12:00:00,4,1,2628,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,5,1,12:00:00,2,2,2629,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,6,1,12:00:00,2,3,2630,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,7,1,12:00:00,3,2,2631,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,8,1,12:00:00,3,2,2632,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,9,1,12:00:00,2,2,2633,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,SRJ,10,1,12:00:00,2,2,2634,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,1,1,12:00:00,4,3,2635,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,2,1,12:00:00,2,2,2636,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,3,1,12:00:00,4,3,2637,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,4,1,12:00:00,3,3,2638,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,5,1,12:00:00,3,3,2639,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,6,1,12:00:00,3,3,2640,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,7,1,12:00:00,3,3,2641,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,8,1,12:00:00,3,3,2642,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,9,1,12:00:00,3,3,2643,-32.01857,115.491195,Yes,Yes,20190124,
2019,Green Island,No-take,Mary Cove,LC,10,1,12:00:00,2,3,2644,-32.01857,115.491195,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,1,1,12:00:00,3,3,2645,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,2,1,12:00:00,2,3,2646,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,3,1,12:00:00,3,3,2647,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,4,1,12:00:00,2,3,2648,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,5,1,12:00:00,3,2,2649,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,6,1,12:00:00,2,3,2650,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,7,1,12:00:00,2,2,2651,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,8,1,12:00:00,3,3,2652,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,9,1,12:00:00,3,3,2653,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SLR,10,1,12:00:00,3,3,2654,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,1,1,12:00:00,2,2,2655,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,2,1,12:00:00,4,2,2656,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,3,1,12:00:00,1,1,2657,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,4,1,12:00:00,3,1,2658,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,5,1,12:00:00,1,1,2659,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,6,1,12:00:00,2,1,2660,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,7,1,12:00:00,0,2,2661,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,8,1,12:00:00,3,1,2662,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,9,1,12:00:00,2,1,2663,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,JC,10,1,12:00:00,1,1,2664,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,1,1,12:00:00,2,1,2665,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,2,1,12:00:00,3,1,2666,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,3,1,12:00:00,3,1,2667,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,4,1,12:00:00,3,1,2668,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,5,1,12:00:00,2,2,2669,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,6,1,12:00:00,2,1,2670,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,7,1,12:00:00,2,1,2671,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,8,1,12:00:00,2,1,2672,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,9,1,12:00:00,1,1,2673,-32.016699,115.515372,Yes,Yes,20190124,
2019,Parker Point,Fished,Fairbridge,SB,10,1,12:00:00,2,2,2674,-32.016699,115.515372,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,1,1,12:00:00,2,3,2675,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,2,1,12:00:00,3,2,2676,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,3,1,12:00:00,2,3,2677,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,4,1,12:00:00,2,2,2678,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,5,1,12:00:00,2,2,2679,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,6,1,12:00:00,3,3,2680,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,7,1,12:00:00,2,3,2681,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,8,1,12:00:00,1,3,2682,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,9,1,12:00:00,1,2,2683,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SLR,10,1,12:00:00,2,3,2684,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,1,1,12:00:00,4,3,2685,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,2,1,12:00:00,2,1,2686,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,3,1,12:00:00,3,2,2687,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,4,1,12:00:00,1,2,2688,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,5,1,12:00:00,2,2,2689,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,6,1,12:00:00,1,2,2690,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,7,1,12:00:00,3,2,2691,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,8,1,12:00:00,2,2,2692,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,9,1,12:00:00,2,2,2693,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,JC,10,1,12:00:00,1,2,2694,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,1,1,12:00:00,3,2,2695,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,2,1,12:00:00,3,3,2696,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,3,1,12:00:00,3,2,2697,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,4,1,12:00:00,2,1,2698,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,5,1,12:00:00,2,1,2699,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,6,1,12:00:00,3,1,2700,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,7,1,12:00:00,2,1,2701,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,8,1,12:00:00,2,1,2702,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,9,1,12:00:00,2,1,2703,-32.014351,115.50276,Yes,Yes,20190124,
2019,Green Island,Fished,West Salmon,SB,10,1,12:00:00,2,1,2704,-32.014351,115.50276,Yes,Yes,20190124,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,1,1,12:00:00,1,1,2705,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,2,1,12:00:00,4,3,2706,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,3,1,12:00:00,2,1,2707,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,4,1,12:00:00,2,2,2708,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,5,1,12:00:00,3,1,2709,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,6,1,12:00:00,1,2,2710,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,7,1,12:00:00,1,2,2711,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,8,1,12:00:00,3,2,2712,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,9,1,12:00:00,3,3,2713,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,EAA,10,1,12:00:00,3,2,2714,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,1,1,12:00:00,2,2,2715,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,2,1,12:00:00,2,2,2716,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,3,1,12:00:00,3,1,2717,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,4,1,12:00:00,2,3,2718,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,5,1,12:00:00,2,1,2719,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,6,1,12:00:00,3,2,2720,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,7,1,12:00:00,3,2,2721,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,8,1,12:00:00,3,2,2722,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,9,1,12:00:00,3,1,2723,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,AH,10,1,12:00:00,1,1,2724,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,1,1,12:00:00,4,2,2725,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,2,1,12:00:00,4,2,2726,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,3,1,12:00:00,1,3,2727,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,4,1,12:00:00,2,3,2728,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,5,1,12:00:00,4,2,2729,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,6,1,12:00:00,3,3,2730,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,7,1,12:00:00,2,2,2731,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,8,1,12:00:00,1,2,2732,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,9,1,12:00:00,2,2,2733,-31.988916,115.5158,Yes,Yes,20190119,
2019,Armstrong Bay,Fished,Parakeet Bay,JH,10,1,12:00:00,2,2,2734,-31.988916,115.5158,Yes,Yes,20190119,
