Year,Sanctuary,Status,Site,Observer,Replicate,Sampling.location,Depth,Time,Complexity,Algal.cover,Sample,Latitude,Longitude,Successful.count,Successful.length,Date,Location
2016,Armstrong Bay,Fished,City of York,3,10,none,0.7,12:00:00,3,1,1025,-31.994655,115.495719,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,1,none,1,12:00:00,3,2,1026,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,2,none,1,12:00:00,3,1,1027,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,3,none,2,12:00:00,1,1,1028,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,4,none,2,12:00:00,3,1,1029,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,5,none,2,12:00:00,2,1,1030,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,6,none,2,12:00:00,3,1,1031,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,7,none,2,12:00:00,3,1,1032,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,8,none,2,12:00:00,1,2,1033,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,9,none,2,12:00:00,4,2,1034,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,1,10,none,1.5,12:00:00,2,7,1035,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,1,none,1.5,12:00:00,2,3,1036,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,2,none,2,12:00:00,2,3,1037,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,3,none,2,12:00:00,2,2,1038,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,4,none,3,12:00:00,2,3,1039,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,5,none,3,12:00:00,2,3,1040,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,6,none,4,12:00:00,2,3,1041,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,7,none,2.5,12:00:00,2,3,1042,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,8,none,3,12:00:00,4,3,1043,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,9,none,2,12:00:00,4,1,1044,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,2,10,none,1.5,12:00:00,4,1,1045,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,1,none,4.2,12:00:00,3,1,1046,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,2,none,3.5,12:00:00,4,3,1047,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,3,none,4.6,12:00:00,2,3,1048,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,4,none,5,12:00:00,4,3,1049,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,5,none,3.5,12:00:00,3,1,1050,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,6,none,5.5,12:00:00,3,3,1051,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,7,none,5,12:00:00,3,1,1052,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,8,none,5,12:00:00,3,2,1053,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,9,none,4,12:00:00,3,1,1054,-31.988916,115.5158,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Parakeet Bay,3,10,none,4.3,12:00:00,3,2,1055,-31.988916,115.5158,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,1,none,3,12:00:00,2,2,1056,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,2,none,3.5,12:00:00,3,3,1057,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,3,none,3.5,12:00:00,2,3,1058,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,4,none,2.5,12:00:00,2,3,1059,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,5,none,3,12:00:00,2,3,1060,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,6,none,4,12:00:00,2,3,1061,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,7,none,3.5,12:00:00,2,2,1062,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,8,none,2,12:00:00,3,2,1063,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,9,none,2,12:00:00,3,1,1064,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,1,10,none,2,12:00:00,4,2,1065,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,1,none,2.5,12:00:00,3,3,1066,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,2,none,3,12:00:00,4,3,1067,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,3,none,1.5,12:00:00,4,2,1068,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,4,none,1.5,12:00:00,3,2,1069,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,5,none,1,12:00:00,3,2,1070,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,6,none,2.5,12:00:00,3,2,1071,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,7,none,2,12:00:00,3,2,1072,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,8,none,2,12:00:00,0,2,1073,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,9,none,2,12:00:00,1,2,1074,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,2,10,none,1.5,12:00:00,1,2,1075,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,1,none,1,12:00:00,4,1,1076,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,2,none,1.5,12:00:00,4,3,1077,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,3,none,1.5,12:00:00,2,2,1078,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,4,none,1.5,12:00:00,3,3,1079,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,5,none,1.5,12:00:00,3,3,1080,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,6,none,2.5,12:00:00,4,0,1081,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,7,none,2.5,12:00:00,4,1,1082,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,8,none,1.5,12:00:00,4,1,1083,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,9,none,1.5,12:00:00,2,1,1084,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,No-take,Parker Point,3,10,none,2,12:00:00,1,3,1085,-32.025693,115.529321,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,1,none,1.5,12:00:00,4,2,1086,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,2,none,2,12:00:00,2,1,1087,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,3,none,1.5,12:00:00,3,2,1088,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,4,none,2,12:00:00,2,1,1089,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,5,none,1.2,12:00:00,3,3,1090,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,6,none,1,12:00:00,1,1,1091,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,7,none,1.5,12:00:00,3,2,1092,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,8,none,1.5,12:00:00,2,2,1093,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,9,none,1.5,12:00:00,2,1,1094,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,1,10,none,2.8,12:00:00,3,1,1095,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,1,none,2,12:00:00,0,2,1096,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,2,none,2.5,12:00:00,1,2,1097,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,3,none,3,12:00:00,3,2,1098,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,4,none,2.5,12:00:00,4,2,1099,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,5,none,2.5,12:00:00,1,2,1100,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,6,none,2,12:00:00,3,2,1101,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,7,none,2.5,12:00:00,4,2,1102,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,8,none,1.5,12:00:00,1,1,1103,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,9,none,2,12:00:00,1,2,1104,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,2,10,none,2.5,12:00:00,4,1,1105,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,1,none,1.5,12:00:00,2,2,1106,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,2,none,1.5,12:00:00,2,1,1107,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,3,none,1.5,12:00:00,2,3,1108,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,4,none,1.5,12:00:00,2,3,1109,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,5,none,1.5,12:00:00,2,1,1110,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,6,none,1.5,12:00:00,2,3,1111,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,7,none,2,12:00:00,3,2,1112,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,8,none,2,12:00:00,2,1,1113,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,9,none,2.3,12:00:00,4,3,1114,-32.024125,115.53062,Yes,Yes,20160101,
2016,Parker Point,Fished,Parker Point,3,10,none,1.5,12:00:00,2,2,1115,-32.024125,115.53062,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,1,none,2,12:00:00,2,2,1116,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,2,none,1.5,12:00:00,3,1,1117,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,3,none,1.5,12:00:00,3,1,1118,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,4,none,2,12:00:00,3,1,1119,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,5,none,2,12:00:00,2,2,1120,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,6,none,1,12:00:00,3,1,1121,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,7,none,1,12:00:00,2,1,1122,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,8,none,1.5,12:00:00,4,1,1123,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,9,none,1.5,12:00:00,2,2,1124,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,1,10,none,1,12:00:00,3,1,1125,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,1,none,4,12:00:00,4,3,1126,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,2,none,3,12:00:00,3,3,1127,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,3,none,3,12:00:00,3,3,1128,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,4,none,2.5,12:00:00,2,3,1129,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,5,none,2.5,12:00:00,4,3,1130,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,6,none,1,12:00:00,3,3,1131,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,7,none,2,12:00:00,3,1,1132,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,8,none,3,12:00:00,4,2,1133,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,9,none,3,12:00:00,4,1,1134,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,2,10,none,2,12:00:00,4,2,1135,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,1,none,1,12:00:00,3,2,1136,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,2,none,1.5,12:00:00,3,3,1137,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,3,none,2,12:00:00,1,2,1138,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,4,none,1.5,12:00:00,2,2,1139,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,5,none,1.5,12:00:00,3,2,1140,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,6,none,1.5,12:00:00,3,2,1141,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,7,none,1.5,12:00:00,3,2,1142,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,8,none,1,12:00:00,2,2,1143,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,9,none,1.5,12:00:00,3,1,1144,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,No-take,Mary Cove,3,10,none,1.5,12:00:00,4,2,1145,-32.01857,115.491195,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,1,none,3,12:00:00,1,1,1146,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,2,none,2.5,12:00:00,3,1,1147,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,3,none,3.5,12:00:00,2,2,1148,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,4,none,3,12:00:00,2,2,1149,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,5,none,4,12:00:00,2,2,1150,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,6,none,4,12:00:00,2,2,1151,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,7,none,4,12:00:00,1,2,1152,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,8,none,4,12:00:00,3,2,1153,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,9,none,2,12:00:00,2,1,1154,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,1,10,none,4,12:00:00,3,1,1155,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,1,none,3,12:00:00,2,3,1156,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,2,none,3,12:00:00,3,3,1157,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,3,none,2,12:00:00,2,2,1158,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,4,none,4,12:00:00,1,2,1159,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,5,none,3,12:00:00,3,2,1160,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,6,none,3,12:00:00,2,2,1161,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,7,none,3.5,12:00:00,1,2,1162,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,8,none,3,12:00:00,1,2,1163,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,9,none,3.5,12:00:00,3,2,1164,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,2,10,none,3.5,12:00:00,3,2,1165,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,1,none,2,12:00:00,3,1,1166,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,2,none,2.5,12:00:00,3,3,1167,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,3,none,2.5,12:00:00,3,3,1168,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,4,none,2.5,12:00:00,4,3,1169,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,5,none,2.5,12:00:00,2,3,1170,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,6,none,2,12:00:00,2,3,1171,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,7,none,1.5,12:00:00,3,2,1172,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,8,none,2.5,12:00:00,4,2,1173,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,9,none,3,12:00:00,4,2,1174,-32.014351,115.50276,Yes,Yes,20160101,
2016,Green Island,Fished,West Salmon,3,10,none,3,12:00:00,4,2,1175,-32.014351,115.50276,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,1,none,0.5,12:00:00,1,2,1176,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,2,none,0.75,12:00:00,2,2,1177,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,3,none,0.5,12:00:00,2,2,1178,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,4,none,0.75,12:00:00,1,1,1179,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,5,none,1,12:00:00,2,2,1180,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,6,none,0.75,12:00:00,3,1,1181,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,7,none,3,12:00:00,2,1,1182,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,8,none,2,12:00:00,3,2,1183,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,9,none,3,12:00:00,2,3,1184,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,1,10,none,1,12:00:00,3,2,1185,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,1,none,2,12:00:00,2,2,1186,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,2,none,2,12:00:00,1,2,1187,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,3,none,2,12:00:00,3,2,1188,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,4,none,1,12:00:00,2,2,1189,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,5,none,2,12:00:00,2,2,1190,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,6,none,1.5,12:00:00,2,2,1191,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,7,none,1.5,12:00:00,3,2,1192,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,8,none,1.5,12:00:00,2,2,1193,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,9,none,1,12:00:00,2,1,1194,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,2,10,none,1,12:00:00,2,3,1195,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,1,none,1.5,12:00:00,4,3,1196,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,2,none,2,12:00:00,3,3,1197,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,3,none,2.5,12:00:00,3,3,1198,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,4,none,1.5,12:00:00,2,1,1199,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,5,none,4,12:00:00,3,3,1200,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,6,none,4,12:00:00,4,3,1201,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,7,none,1.5,12:00:00,3,3,1202,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,8,none,1.5,12:00:00,4,3,1203,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,9,none,1,12:00:00,4,3,1204,-32.016699,115.515372,Yes,Yes,20160101,
2016,Parker Point,Fished,Fairbridge,3,10,none,1.5,12:00:00,4,3,1205,-32.016699,115.515372,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,1,none,1.5,12:00:00,4,2,1206,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,2,none,2.5,12:00:00,2,1,1207,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,3,none,3,12:00:00,4,1,1208,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,4,none,2,12:00:00,2,1,1209,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,5,none,2.5,12:00:00,1,1,1210,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,6,none,3.5,12:00:00,2,2,1211,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,7,none,3.5,12:00:00,1,1,1212,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,8,none,2.5,12:00:00,1,2,1213,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,9,none,2.5,12:00:00,2,3,1214,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,1,10,none,3,12:00:00,2,1,1215,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,1,none,3,12:00:00,3,2,1216,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,2,none,4,12:00:00,1,2,1217,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,3,none,5,12:00:00,1,2,1218,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,4,none,3,12:00:00,1,2,1219,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,5,none,2,12:00:00,2,2,1220,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,6,none,2,12:00:00,2,2,1221,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,7,none,2,12:00:00,1,2,1222,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,8,none,1.5,12:00:00,4,2,1223,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,9,none,1,12:00:00,1,1,1224,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,2,10,none,1.5,12:00:00,2,2,1225,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,1,none,1,12:00:00,3,3,1226,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,2,none,1.5,12:00:00,3,3,1227,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,3,none,1.5,12:00:00,3,1,1228,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,4,none,1.5,12:00:00,3,3,1229,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,5,none,2,12:00:00,2,3,1230,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,6,none,3,12:00:00,4,3,1231,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,7,none,2.5,12:00:00,4,3,1232,-31.999667,115.48882,Yes,Yes,20160101,
2016,Armstrong Bay,Fished,Ricey Beach,3,8,none,2.5,12:00:00,2,2,1233,-31.999667,115.48882,Yes,Yes,20160101,
